DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT
            TIME	TIME	ANG_X	ANG_Y	ANG_Z	VEL_X	VEL_Y	VEL_Z	ACC_X	ACC_Y	ACC_Z
            FRAME_NUMBERS	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG
            ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
1 20.23 2023 2.029 4.735 -9.520 -0.056 -0.365 0.060 2.173 7.105 6.159
1 20.24 2024 2.069 4.370 -9.415 0.070 -0.636 0.182 12.660 -27.170 12.277
1 20.25 2025 2.114 4.203 -9.404 0.078 -0.292 0.020 0.799 34.469 -16.276
1 20.26 2026 2.165 4.057 -9.391 0.089 -0.255 0.024 1.071 3.632 0.405
1 20.27 2027 2.204 3.956 -9.383 0.069 -0.175 0.013 -2.038 8.025 -1.045
1 20.28 2028 2.244 3.894 -9.385 0.069 -0.109 -0.003 -0.022 6.573 -1.622
1 20.29 2029 2.288 3.859 -9.398 0.077 -0.061 -0.023 0.834 4.826 -2.005
1 20.30 2030 2.321 3.837 -9.404 0.057 -0.038 -0.012 -1.978 2.363 1.135
1 20.31 2031 2.353 4.010 -9.374 0.057 0.302 0.053 0.011 33.918 6.457
1 20.32 2032 2.310 3.884 -9.387 -0.075 -0.219 -0.023 -13.239 -52.092 -7.547
1 20.33 2033 2.280 3.929 -9.358 -0.054 0.077 0.050 2.139 29.673 7.251
1 20.34 2034 2.245 3.964 -9.304 -0.060 0.062 0.095 -0.673 -1.520 4.487
1 20.35 2035 2.187 3.982 -9.245 -0.101 0.030 0.103 -4.050 -3.181 0.850
1 20.36 2036 2.113 3.989 -9.223 -0.130 0.012 0.038 -2.859 -1.828 -6.565
1 20.37 2037 2.006 3.989 -9.281 -0.186 -0.000 -0.100 -5.612 -1.252 -13.798
1 20.38 2038 1.881 3.984 -9.463 -0.218 -0.008 -0.319 -3.276 -0.755 -21.838
1 20.39 2039 1.534 3.918 -10.081 -0.607 -0.116 -1.077 -38.852 -10.786 -75.860
1 20.40 2040 1.355 3.804 -10.378 -0.312 -0.198 -0.519 29.537 -8.223 55.797
1 20.41 2041 1.212 3.640 -10.585 -0.249 -0.286 -0.361 6.262 -8.844 15.818
1 20.42 2042 1.090 3.415 -10.684 -0.213 -0.393 -0.172 3.550 -10.685 18.866
1 20.43 2043 1.007 3.149 -10.639 -0.145 -0.464 0.079 6.894 -7.087 25.136
1 20.44 2044 0.955 2.872 -10.477 -0.091 -0.484 0.283 5.334 -1.956 20.374
1 20.45 2045 0.919 2.603 -10.240 -0.063 -0.470 0.413 2.807 1.405 13.015
1 20.46 2046 0.885 2.043 -9.655 -0.059 -0.977 1.021 0.435 -50.723 60.853
1 20.47 2047 0.852 1.729 -9.452 -0.057 -0.549 0.355 0.130 42.787 -66.597
1 20.48 2048 0.782 1.351 -9.309 -0.122 -0.660 0.250 -6.500 -11.063 -10.564
1 20.49 2049 0.663 0.885 -9.258 -0.207 -0.813 0.088 -8.470 -15.288 -16.139
1 20.50 2050 0.523 0.318 -9.284 -0.244 -0.990 -0.046 -3.703 -17.786 -13.399
1 20.51 2051 0.368 -0.379 -9.340 -0.271 -1.217 -0.097 -2.729 -22.623 -5.146
1 20.52 2052 0.200 -1.204 -9.438 -0.294 -1.438 -0.172 -2.219 -22.164 -7.477
1 20.53 2053 0.033 -2.195 -9.305 -0.290 -1.730 0.232 0.362 -29.147 40.382
1 20.54 2054 -0.575 -4.288 -9.893 -1.062 -3.654 -1.025 -77.194 -192.448 -125.736
1 20.55 2055 -0.934 -5.535 -10.121 -0.627 -2.175 -0.397 43.507 147.893 62.817
1 20.56 2056 -1.342 -6.893 -10.385 -0.711 -2.371 -0.462 -8.386 -19.624 -6.423
1 20.57 2057 -1.787 -8.331 -10.747 -0.777 -2.510 -0.632 -6.580 -13.843 -17.015
1 20.58 2058 -2.231 -9.808 -11.147 -0.776 -2.576 -0.698 0.038 -6.643 -6.644
1 20.59 2059 -2.675 -11.312 -11.544 -0.775 -2.626 -0.693 0.100 -4.944 0.505
1 20.60 2060 -3.016 -13.062 -11.703 -0.594 -3.054 -0.278 18.108 -42.865 41.473
1 20.61 2061 -4.363 -16.258 -13.086 -2.352 -5.577 -2.413 -175.762 -252.283 -213.503
1 20.62 2062 -5.139 -18.140 -13.968 -1.354 -3.285 -1.539 99.728 229.260 87.403
1 20.63 2063 -6.004 -20.126 -15.018 -1.509 -3.466 -1.833 -15.476 -18.158 -29.342
1 20.64 2064 -6.899 -22.235 -16.101 -1.562 -3.681 -1.889 -5.276 -21.470 -5.637
1 20.65 2065 -7.794 -24.460 -17.141 -1.562 -3.884 -1.816 -0.029 -20.274 7.329
1 20.66 2066 -8.639 -26.789 -18.055 -1.474 -4.065 -1.595 8.792 -18.168 22.058
1 20.67 2067 -9.449 -29.198 -18.886 -1.414 -4.205 -1.450 5.988 -13.962 14.520
1 20.68 2068 -10.831 -34.162 -20.175 -2.411 -8.664 -2.250 -99.676 -445.888 -79.994
1 20.69 2069 -11.418 -36.623 -20.661 -1.025 -4.296 -0.848 138.605 436.834 140.193
1 20.70 2070 -12.063 -39.013 -21.115 -1.126 -4.170 -0.793 -10.049 12.588 5.547
1 20.71 2071 -12.900 -41.329 -21.681 -1.461 -4.044 -0.988 -33.485 12.586 -19.498
1 20.72 2072 -13.984 -43.581 -22.450 -1.891 -3.930 -1.343 -43.074 11.343 -35.546
1 20.73 2073 -15.282 -45.806 -23.377 -2.265 -3.882 -1.617 -37.418 4.812 -27.346
1 20.74 2074 -16.808 -48.018 -24.448 -2.663 -3.862 -1.870 -39.803 2.058 -25.311
1 20.75 2075 -18.477 -50.038 -25.451 -2.913 -3.526 -1.751 -24.903 33.585 11.837
1 20.76 2076 -23.566 -54.579 -29.480 -8.883 -7.924 -7.031 -597.076 -439.862 -527.956
1 20.77 2077 -26.875 -56.730 -32.123 -5.775 -3.755 -4.613 310.876 416.940 241.779
1 20.78 2078 -30.791 -58.874 -35.350 -6.834 -3.742 -5.633 -105.987 1.293 -102.046
1 20.79 2079 -35.796 -61.001 -39.652 -8.736 -3.713 -7.508 -190.119 2.944 -187.426
1 20.80 2080 -42.911 -63.068 -46.069 -12.418 -3.607 -11.201 -368.280 10.583 -369.285
1 20.81 2081 -54.628 -65.003 -57.123 -20.451 -3.376 -19.292 -803.225 23.052 -809.106
1 20.82 2082 -71.061 -66.455 -72.686 -28.679 -2.535 -27.162 -822.874 84.131 -787.055
1 20.83 2083 -147.085 -66.144 -147.745 -132.689 0.542 -131.003 -10400.916 307.740 -10384.090
1 20.84 2084 -164.326 -64.543 -164.309 -30.090 2.795 -28.910 10259.883 225.288 10209.321
1 20.85 2085 -173.254 -62.700 -172.494 -15.583 3.216 -14.285 1450.653 42.081 1462.500
1 20.86 2086 181.470 -60.667 -177.018 619.110 3.548 -7.897 63469.324 33.199 638.740
1 20.87 2087 177.780 -58.583 179.986 -6.440 3.638 623.090 -62554.969 8.943 63098.719
1 20.88 2088 174.911 -56.511 177.766 -5.007 3.616 -3.873 143.218 -2.145 -62696.316
1 20.89 2089 172.482 -54.447 176.010 -4.239 3.602 -3.065 76.852 -1.379 80.824
1 20.90 2090 168.651 -50.502 173.474 -6.686 6.885 -4.426 -244.727 328.287 -136.075
1 20.91 2091 167.014 -48.514 172.463 -2.858 3.469 -1.764 382.776 -341.568 266.147
1 20.92 2092 165.523 -46.548 171.578 -2.602 3.431 -1.545 25.601 -3.846 21.987
1 20.93 2093 164.208 -44.595 170.833 -2.294 3.409 -1.301 30.832 -2.228 24.371
1 20.94 2094 163.192 -42.680 170.339 -1.773 3.343 -0.862 52.071 -6.568 43.871
1 20.95 2095 162.323 -40.811 169.969 -1.516 3.261 -0.645 25.723 -8.187 21.744
1 20.96 2096 161.476 -38.977 169.589 -1.478 3.202 -0.664 3.791 -5.906 -1.950
1 20.97 2097 160.214 -37.553 168.899 -2.204 2.485 -1.203 -72.536 -71.760 -53.892
1 20.98 2098 159.482 -33.728 168.727 -1.277 6.677 -0.301 92.673 419.262 90.175
1 20.99 2099 158.895 -32.054 168.415 -1.025 2.921 -0.544 25.218 -375.592 -24.247
1 21.00 2100 158.398 -30.403 168.197 -0.868 2.882 -0.380 15.714 -3.953 16.365
1 21.01 2101 158.004 -28.807 168.095 -0.688 2.785 -0.179 17.986 -9.662 20.163
1 21.02 2102 157.647 -27.260 168.067 -0.623 2.701 -0.049 6.502 -8.428 12.999
1 21.03 2103 157.358 -25.772 168.139 -0.505 2.596 0.125 11.809 -10.454 17.400
1 21.04 2104 156.891 -24.724 168.089 -0.816 1.829 -0.087 -31.087 -76.689 -21.234
1 21.05 2105 156.833 -23.372 168.503 -0.101 2.359 0.723 71.454 52.938 80.996
1 21.06 2106 157.077 -20.552 169.854 0.426 4.923 2.357 52.650 256.461 163.410
1 21.07 2107 157.066 -19.347 170.453 -0.018 2.103 1.046 -44.401 -282.060 -131.102
1 21.08 2108 157.079 -18.200 171.042 0.023 2.002 1.029 4.191 -10.077 -1.755
1 21.09 2109 157.052 -17.095 171.553 -0.047 1.929 0.891 -7.064 -7.342 -13.707
1 21.10 2110 156.981 -16.004 172.021 -0.124 1.903 0.816 -7.710 -2.574 -7.546
1 21.11 2111 156.766 -15.188 172.391 -0.376 1.425 0.647 -25.163 -47.767 -16.906
1 21.12 2112 156.701 -12.894 173.457 -0.112 4.004 1.859 26.357 257.890 121.241
1 21.13 2113 156.645 -12.008 173.976 -0.099 1.545 0.906 1.323 -245.864 -95.367
1 21.14 2114 156.618 -11.227 174.606 -0.046 1.363 1.101 5.336 -18.243 19.519
1 21.15 2115 156.590 -10.544 175.252 -0.050 1.192 1.126 -0.427 -17.052 2.527
1 21.16 2116 156.533 -9.980 175.846 -0.099 0.985 1.037 -4.938 -20.741 -8.941
1 21.17 2117 156.413 -9.505 176.363 -0.210 0.829 0.903 -11.024 -15.631 -13.356
1 21.18 2118 156.229 -9.103 176.763 -0.321 0.701 0.698 -11.113 -12.770 -20.466
1 21.19 2119 155.832 -8.979 176.788 -0.692 0.217 0.042 -37.169 -48.426 -65.610
1 21.20 2120 155.602 -8.720 177.654 -0.402 0.452 1.512 29.078 23.493 146.997
1 21.21 2121 155.505 -8.912 178.039 -0.169 -0.335 0.672 23.232 -78.695 -84.040
1 21.22 2122 155.472 -9.199 178.434 -0.058 -0.501 0.689 11.168 -16.559 1.669
1 21.23 2123 155.523 -9.526 178.767 0.089 -0.570 0.583 14.653 -6.922 -10.593
1 21.24 2124 155.633 -9.828 178.957 0.193 -0.527 0.330 10.402 4.327 -25.241
1 21.25 2125 155.674 -10.078 178.901 0.071 -0.437 -0.098 -12.145 8.976 -42.791
1 21.26 2126 155.854 -10.176 178.762 0.314 -0.171 -0.242 24.250 26.642 -14.486
1 21.27 2127 155.875 -10.314 177.905 0.037 -0.241 -1.495 -27.728 -7.001 -125.291
1 21.28 2128 155.916 -10.308 177.456 0.072 0.009 -0.783 3.521 24.979 71.211
1 21.29 2129 155.960 -10.314 177.058 0.077 -0.010 -0.696 0.505 -1.874 8.743
1 21.30 2130 155.988 -10.331 176.709 0.049 -0.030 -0.609 -2.773 -2.048 8.729
1 21.31 2131 156.018 -10.326 176.481 0.053 0.008 -0.397 0.341 3.842 21.122
1 21.32 2132 156.056 -10.311 176.379 0.065 0.026 -0.179 1.264 1.774 21.825
1 21.33 2133 156.150 -10.138 176.441 0.165 0.302 0.108 9.985 27.619 28.749
1 21.34 2134 156.264 -10.231 176.583 0.200 -0.163 0.248 3.457 -46.499 14.000
1 21.35 2135 156.366 -10.206 176.736 0.178 0.044 0.268 -2.172 20.672 1.924
1 21.36 2136 156.470 -10.190 176.908 0.181 0.029 0.299 0.350 -1.546 3.111
1 21.37 2137 156.590 -10.191 177.066 0.209 -0.003 0.276 2.775 -3.185 -2.294
1 21.38 2138 156.710 -10.210 177.167 0.210 -0.032 0.176 0.086 -2.903 -9.942
1 21.39 2139 156.832 -10.230 177.219 0.213 -0.035 0.092 0.293 -0.235 -8.471
1 21.40 2140 157.084 -10.113 177.409 0.439 0.204 0.332 22.602 23.850 23.992
1 21.41 2141 157.176 -10.129 177.365 0.160 -0.028 -0.077 -27.921 -23.159 -40.832
1 21.42 2142 157.264 -10.408 177.122 0.155 -0.487 -0.424 -0.501 -45.879 -34.728
1 21.43 2143 157.368 -10.488 177.006 0.181 -0.140 -0.202 2.577 34.610 22.151
1 21.44 2144 157.480 -10.598 176.852 0.196 -0.192 -0.269 1.538 -5.168 -6.688
1 21.45 2145 157.597 -10.758 176.640 0.205 -0.280 -0.370 0.899 -8.777 -10.047
1 21.46 2146 157.714 -10.960 176.431 0.204 -0.351 -0.365 -0.055 -7.117 0.505
1 21.47 2147 157.802 -11.214 176.196 0.153 -0.445 -0.410 -5.138 -9.370 -4.563
1 21.48 2148 157.951 -11.199 175.996 0.260 0.027 -0.349 10.736 47.172 6.092
1 21.49 2149 157.970 -12.440 175.551 0.034 -2.166 -0.775 -22.640 -219.288 -42.565
1 21.50 2150 157.990 -13.001 175.283 0.034 -0.979 -0.468 0.041 118.661 30.675
1 21.51 2151 158.016 -13.643 175.011 0.045 -1.121 -0.475 1.073 -14.204 -0.668
1 21.52 2152 158.044 -14.357 174.733 0.050 -1.245 -0.485 0.463 -12.352 -1.020
1 21.53 2153 158.120 -15.155 174.456 0.133 -1.393 -0.483 8.302 -14.782 0.186
1 21.54 2154 158.203 -16.020 174.145 0.144 -1.510 -0.543 1.082 -11.761 -5.958
1 21.55 2155 158.513 -16.659 173.983 0.542 -1.116 -0.282 39.814 39.428 26.093
1 21.56 2156 158.418 -18.935 172.910 -0.166 -3.971 -1.872 -70.758 -285.503 -159.035
1 21.57 2157 158.473 -20.018 172.471 0.097 -1.890 -0.766 26.286 208.086 110.617
1 21.58 2158 158.501 -21.183 172.013 0.048 -2.034 -0.799 -4.900 -14.427 -3.316
1 21.59 2159 158.473 -22.416 171.553 -0.049 -2.151 -0.804 -9.723 -11.702 -0.441
1 21.60 2160 158.421 -23.726 171.121 -0.091 -2.286 -0.753 -4.137 -13.465 5.102
1 21.61 2161 158.400 -25.119 170.768 -0.036 -2.432 -0.617 5.515 -14.601 13.561
1 21.62 2162 158.477 -26.239 170.519 0.134 -1.955 -0.435 16.985 47.696 18.222
1 21.63 2163 158.470 -27.845 170.302 -0.014 -2.802 -0.378 -14.789 -84.698 5.691
1 21.64 2164 158.475 -31.533 169.950 0.009 -6.436 -0.614 2.277 -363.408 -23.639
1 21.65 2165 158.630 -33.332 169.885 0.270 -3.141 -0.113 26.090 329.552 50.170
1 21.66 2166 158.862 -35.239 169.839 0.405 -3.328 -0.081 13.478 -18.740 3.142
1 21.67 2167 159.065 -37.241 169.712 0.356 -3.495 -0.220 -4.933 -16.692 -13.909
1 21.68 2168 159.232 -39.363 169.495 0.292 -3.703 -0.379 -6.397 -20.835 -15.903
1 21.69 2169 159.458 -41.597 169.318 0.394 -3.899 -0.309 10.233 -19.532 7.019
1 21.70 2170 160.316 -44.020 169.656 1.497 -4.229 0.590 110.312 -32.997 89.900
1 21.71 2171 160.964 -46.475 169.913 1.131 -4.285 0.450 -36.616 -5.660 -14.021
1 21.72 2172 162.585 -51.291 170.895 2.830 -8.406 1.714 169.938 -412.059 126.436
1 21.73 2173 163.727 -53.649 171.698 1.993 -4.115 1.400 -83.709 429.034 -31.366
1 21.74 2174 164.158 -55.801 171.820 0.753 -3.755 0.214 -124.059 36.077 -118.618
1 21.75 2175 163.190 -57.721 170.548 -1.690 -3.351 -2.220 -244.279 40.338 -243.380
1 21.76 2176 160.375 -59.482 167.419 -4.914 -3.074 -5.461 -322.332 27.761 -324.144
1 21.77 2177 155.831 -61.117 162.438 -7.930 -2.853 -8.693 -301.652 22.047 -323.215
1 21.78 2178 133.187 -64.336 139.304 -39.521 -5.619 -40.377 -3159.108 -276.526 -3168.369
1 21.79 2179 112.832 -65.540 118.778 -35.527 -2.101 -35.825 399.397 351.707 455.251
1 21.80 2180 84.692 -66.179 90.601 -49.112 -1.116 -49.178 -1358.523 98.584 -1335.375
1 21.81 2181 53.981 -65.998 59.952 -53.602 0.316 -53.493 -448.925 143.188 -431.504
1 21.82 2182 31.120 -65.115 37.198 -39.899 1.540 -39.713 1370.255 122.414 1377.998
1 21.83 2183 16.253 -63.881 22.391 -25.948 2.154 -25.842 1395.074 61.359 1387.173
1 21.84 2184 6.037 -62.642 12.197 -17.830 2.162 -17.792 811.873 0.790 804.928
1 21.85 2185 -1.750 -61.104 4.395 -13.592 2.685 -13.617 423.806 52.304 417.520
1 21.86 2186 -4.340 -57.612 1.720 -4.521 6.095 -4.669 907.033 341.045 894.764
1 21.87 2187 -2.910 -55.911 3.057 2.497 2.968 2.335 701.776 -312.777 700.397
1 21.88 2188 -0.878 -54.215 4.940 3.547 2.960 3.286 105.044 -0.745 95.114
1 21.89 2189 1.062 -52.518 6.665 3.385 2.961 3.011 -16.180 0.123 -27.440
1 21.90 2190 2.672 -50.787 7.971 2.810 3.022 2.279 -57.506 6.025 -73.181
1 21.91 2191 3.763 -49.068 8.722 1.904 3.001 1.310 -90.603 -2.031 -96.944
1 21.92 2192 3.454 -47.412 7.884 -0.540 2.890 -1.463 -244.387 -11.168 -277.295
1 21.93 2193 3.491 -43.952 7.382 0.065 6.038 -0.876 60.449 314.867 58.666
1 21.94 2194 2.541 -42.179 6.061 -1.658 3.095 -2.305 -172.253 -294.317 -142.873
1 21.95 2195 1.337 -40.317 4.534 -2.101 3.250 -2.665 -44.319 15.507 -36.027
1 21.96 2196 -0.043 -38.386 2.900 -2.409 3.370 -2.851 -30.770 12.000 -18.586
1 21.97 2197 -1.496 -36.337 1.237 -2.535 3.576 -2.903 -12.620 20.574 -5.155
1 21.98 2198 -2.719 -34.272 -0.186 -2.136 3.603 -2.484 39.928 2.736 41.896
1 21.99 2199 -3.580 -32.202 -1.178 -1.502 3.614 -1.731 63.395 1.024 75.302
1 22.00 2200 -4.804 -28.246 -3.189 -2.137 6.904 -3.510 -63.522 329.088 -177.924
1 22.01 2201 -4.933 -26.288 -3.718 -0.226 3.416 -0.924 191.101 -348.847 258.618
1 22.02 2202 -4.760 -24.396 -3.837 0.304 3.304 -0.207 52.949 -11.237 71.637
1 22.03 2203 -4.269 -22.574 -3.512 0.857 3.180 0.568 55.337 -12.402 77.516
1 22.04 2204 -3.549 -20.819 -2.864 1.256 3.063 1.130 39.891 -11.639 56.191
1 22.05 2205 -2.813 -19.143 -2.149 1.285 2.925 1.249 2.891 -13.806 11.946
1 22.06 2206 -2.162 -17.476 -1.711 1.136 2.909 0.764 -14.846 -1.584 -48.547
1 22.07 2207 -1.776 -15.921 -1.424 0.673 2.714 0.502 -46.308 -19.486 -26.175
1 22.08 2208 -1.198 -12.810 -0.786 1.009 5.430 1.113 33.544 271.518 61.146
1 22.09 2209 -1.020 -11.295 -0.737 0.310 2.644 0.085 -69.841 -278.566 -102.860
1 22.10 2210 -0.872 -9.827 -0.765 0.259 2.562 -0.048 -5.150 -8.159 -13.268
1 22.11 2211 -0.762 -8.444 -0.870 0.191 2.414 -0.184 -6.727 -14.884 -13.632
1 22.12 2212 -0.716 -7.151 -1.079 0.081 2.256 -0.364 -11.013 -15.711 -17.998
1 22.13 2213 -0.884 -6.013 -1.791 -0.294 1.986 -1.243 -37.536 -27.028 -87.861
1 22.14 2214 -1.028 -4.918 -2.407 -0.250 1.912 -1.076 4.352 -7.440 16.674
1 22.15 2215 -1.173 -2.791 -3.411 -0.253 3.711 -1.752 -0.245 179.918 -67.558
1 22.16 2216 -1.306 -1.890 -4.214 -0.233 1.574 -1.402 1.993 -213.718 35.016
1 22.17 2217 -1.362 -1.055 -4.972 -0.097 1.457 -1.323 13.598 -11.659 7.868
1 22.18 2218 -1.338 -0.290 -5.636 0.042 1.335 -1.158 13.916 -12.250 16.443
1 22.19 2219 -1.241 0.395 -6.165 0.170 1.195 -0.923 12.761 -13.948 23.546
1 22.20 2220 -1.009 0.818 -6.788 0.405 0.739 -1.088 23.500 -45.592 -16.482
1 22.21 2221 -0.755 1.328 -6.933 0.442 0.889 -0.252 3.736 14.994 83.533
1 22.22 2222 -0.302 2.388 -6.870 0.790 1.851 0.109 34.833 96.181 36.136
1 22.23 2223 -0.061 2.773 -6.862 0.422 0.673 0.013 -36.869 -117.838 -9.543
1 22.24 2224 0.147 3.107 -6.847 0.363 0.581 0.026 -5.854 -9.113 1.262
1 22.25 2225 0.318 3.388 -6.837 0.298 0.492 0.018 -6.472 -8.970 -0.816
1 22.26 2226 0.451 3.631 -6.852 0.231 0.424 -0.025 -6.752 -6.822 -4.334
1 22.27 2227 0.557 3.829 -6.870 0.185 0.346 -0.032 -4.598 -7.805 -0.623
1 22.28 2228 0.696 3.779 -6.752 0.243 -0.088 0.206 5.767 -43.317 23.760
1 22.29 2229 0.794 3.873 -6.754 0.172 0.165 -0.004 -7.029 25.243 -21.014
1 22.30 2230 0.913 4.080 -6.845 0.206 0.361 -0.158 3.387 19.587 -15.411
1 22.31 2231 0.992 4.017 -6.784 0.138 -0.110 0.106 -6.828 -47.089 26.434
1 22.32 2232 1.068 3.909 -6.702 0.133 -0.188 0.144 -0.520 -7.811 3.776
1 22.33 2233 1.126 3.757 -6.627 0.101 -0.265 0.131 -3.166 -7.650 -1.274
1 22.34 2234 1.165 3.572 -6.558 0.069 -0.323 0.119 -3.171 -5.794 -1.165
1 22.35 2235 1.210 3.210 -6.513 0.077 -0.632 0.078 0.811 -30.932 -4.141
1 22.36 2236 1.264 2.964 -6.530 0.096 -0.430 -0.029 1.815 20.255 -10.712
1 22.37 2237 1.323 2.569 -6.790 0.103 -0.689 -0.453 0.731 -25.948 -42.421
1 22.38 2238 1.352 2.279 -6.980 0.049 -0.506 -0.333 -5.381 18.287 12.066
1 22.39 2239 1.371 1.987 -7.175 0.034 -0.510 -0.340 -1.533 -0.344 -0.728
1 22.40 2240 1.373 1.718 -7.376 0.003 -0.470 -0.351 -3.112 3.971 -1.083
1 22.41 2241 1.359 1.462 -7.505 -0.023 -0.445 -0.225 -2.557 2.457 12.610
1 22.42 2242 1.343 1.213 -7.442 -0.029 -0.436 0.110 -0.661 0.911 33.421
1 22.43 2243 1.348 0.990 -7.434 0.010 -0.388 0.015 3.981 4.813 -9.504
1 22.44 2244 1.375 0.584 -7.481 0.046 -0.709 -0.082 3.528 -32.093 -9.636
1 22.45 2245 1.412 0.448 -7.345 0.066 -0.237 0.237 2.041 47.222 31.869
1 22.46 2246 1.479 0.356 -7.226 0.117 -0.161 0.207 5.086 7.564 -2.945
1 22.47 2247 1.558 0.305 -7.162 0.138 -0.088 0.112 2.102 7.311 -9.545
1 22.48 2248 1.607 0.280 -7.187 0.085 -0.045 -0.045 -5.254 4.342 -15.661
1 22.49 2249 1.612 0.259 -7.298 0.007 -0.036 -0.194 -7.801 0.852 -14.915
1 22.50 2250 1.559 0.422 -7.311 -0.091 0.284 -0.022 -9.884 31.974 17.212
1 22.51 2251 1.516 0.345 -7.450 -0.075 -0.133 -0.242 1.642 -41.671 -22.066
1 22.52 2252 1.439 -0.102 -7.877 -0.135 -0.780 -0.746 -5.981 -64.734 -50.384
1 22.53 2253 1.428 -0.333 -7.900 -0.018 -0.403 -0.039 11.672 37.760 70.691
1 22.54 2254 1.444 -0.605 -7.852 0.026 -0.476 0.084 4.441 -7.360 12.279
1 22.55 2255 1.460 -0.906 -7.734 0.028 -0.524 0.206 0.217 -4.736 12.205
1 22.56 2256 1.468 -1.220 -7.560 0.015 -0.549 0.303 -1.382 -2.543 9.765
1 22.57 2257 1.400 -1.415 -7.207 -0.119 -0.340 0.617 -13.359 20.950 31.341
1 22.58 2258 1.313 -1.767 -7.125 -0.152 -0.615 0.143 -3.292 -27.528 -47.348
1 22.59 2259 1.223 -2.678 -7.190 -0.156 -1.590 -0.113 -0.446 -97.542 -25.603
1 22.60 2260 1.140 -3.138 -7.269 -0.146 -0.802 -0.138 1.020 78.798 -2.472
1 22.61 2261 1.043 -3.649 -7.384 -0.170 -0.891 -0.201 -2.337 -8.871 -6.379
1 22.62 2262 0.943 -4.225 -7.459 -0.174 -1.006 -0.131 -0.400 -11.531 6.992
1 22.63 2263 0.848 -4.880 -7.457 -0.166 -1.142 0.005 0.769 -13.595 13.623
1 22.64 2264 0.761 -5.558 -7.212 -0.152 -1.183 0.426 1.409 -4.023 42.164
1 22.65 2265 0.710 -6.317 -7.061 -0.090 -1.325 0.264 6.173 -14.231 -16.255
1 22.66 2266 0.549 -8.005 -7.003 -0.280 -2.946 0.101 -19.027 -162.127 -16.255
1 22.67 2267 0.435 -8.911 -6.951 -0.199 -1.582 0.091 8.152 136.374 -1.018
1 22.68 2268 0.279 -9.913 -6.926 -0.272 -1.749 0.044 -7.365 -16.638 -4.727
1 22.69 2269 0.102 -11.064 -6.952 -0.309 -2.008 -0.045 -3.632 -25.868 -8.916
1 22.70 2270 -0.090 -12.391 -7.015 -0.336 -2.316 -0.110 -2.728 -30.861 -6.491
1 22.71 2271 -0.253 -13.888 -7.043 -0.283 -2.613 -0.048 5.304 -29.670 6.187
1 22.72 2272 -0.306 -15.766 -6.858 -0.094 -3.278 0.323 18.920 -66.547 37.094
1 22.73 2273 -0.340 -17.514 -6.770 -0.058 -3.050 0.153 3.549 22.857 -16.929
1 22.74 2274 -0.446 -20.944 -6.638 -0.185 -5.988 0.230 -12.692 -293.777 7.675
1 22.75 2275 -0.365 -22.817 -6.456 0.140 -3.269 0.318 32.552 271.875 8.832
1 22.76 2276 -0.341 -24.704 -6.331 0.043 -3.294 0.217 -9.695 -2.498 -10.089
1 22.77 2277 -0.464 -26.615 -6.381 -0.216 -3.335 -0.087 -25.937 -4.142 -30.461
1 22.78 2278 -0.742 -28.563 -6.636 -0.484 -3.400 -0.444 -26.793 -6.497 -35.717
1 22.79 2279 -1.152 -30.588 -7.106 -0.716 -3.533 -0.822 -23.247 -13.332 -37.733
1 22.80 2280 -1.522 -32.639 -7.399 -0.646 -3.580 -0.510 7.035 -4.674 31.149
1 22.81 2281 -1.900 -36.940 -7.379 -0.658 -7.507 0.035 -1.242 -392.718 54.526
1 22.82 2282 -1.883 -39.212 -7.168 0.028 -3.965 0.367 68.685 354.283 33.217
1 22.83 2283 -1.582 -41.516 -6.674 0.526 -4.022 0.863 49.757 -5.741 49.571
1 22.84 2284 -1.019 -43.857 -5.876 0.983 -4.086 1.392 45.726 -6.375 52.889
1 22.85 2285 -0.355 -46.192 -4.950 1.158 -4.075 1.617 17.474 1.048 22.470
1 22.86 2286 0.313 -48.431 -4.048 1.167 -3.907 1.575 0.893 16.778 -4.162
1 22.87 2287 0.964 -50.687 -3.173 1.135 -3.937 1.525 -3.205 -2.933 -4.947
1 22.88 2288 1.312 -55.460 -2.317 0.608 -8.332 1.495 -52.636 -439.478 -3.011
1 22.89 2289 0.982 -57.778 -2.308 -0.576 -4.045 0.016 -118.442 428.672 -147.960
1 22.90 2290 0.308 -60.123 -2.561 -1.176 -4.093 -0.442 -60.017 -4.839 -45.768
1 22.91 2291 -0.760 -62.478 -3.163 -1.865 -4.111 -1.051 -68.876 -1.739 -60.920
1 22.92 2292 -1.486 -64.831 -3.367 -1.266 -4.107 -0.356 59.889 0.350 69.476
1 22.93 2293 1.925 -66.995 0.764 5.952 -3.776 7.210 721.771 33.159 756.655
1 22.94 2294 35.232 -69.132 34.562 58.133 -3.731 58.988 5218.141 4.438 5177.822
1 22.95 2295 148.506 -68.167 148.322 197.700 1.686 198.549 13956.737 541.664 13956.020
